"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2014-18","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","2,516","6.0"
"2014-18","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","4,981","5.6"
"2014-18","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","2,316","8.4"
"2014-18","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","6,421","7.2"
"2014-18","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","25,068","17.3"
"2014-18","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8,139","8.9"
"2014-18","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","1,279","3.8"
"2014-18","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","6,815","6.8"
"2014-18","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","2,691","7.7"
"2014-18","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","7,273","8.7"
"2014-18","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","10,064","10.5"
"2014-18","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","4,129","4.3"
"2014-18","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","3,274","7.8"
"2014-18","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","1,478","6.5"
"2014-18","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","2,597","6.0"
"2014-18","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","1,545","4.9"
"2014-18","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","1,522","2.2"
"2013-17","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","2,525","6.8"
"2013-17","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","5,474","7.8"
"2013-17","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","15,008","16.8"
"2013-17","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","10,206","9.4"
"2013-17","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","11,012","15.3"
"2013-17","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","11,507","15.4"
"2013-17","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","5,848","12.5"
"2013-17","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","4,622","8.2"
"2013-17","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","6,331","6.1"
"2013-17","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","8,759","6.6"
"2013-17","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","8,864","13.8"
"2013-17","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","8,508","22.6"
"2013-17","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","18,069","17.2"
"2013-17","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","11,130","10.1"
"2013-17","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","4,598","6.4"
"2013-17","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","8,001","10.5"
"2013-17","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","10,857","9.9"
"2013-17","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","8,424","10.9"
"2013-17","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","11,278","11.9"
"2013-17","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,275","5.9"
"2013-17","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","3,481","7.6"
"2013-17","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","3,067","2.9"
"2013-17","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","4,537","3.9"
"2013-17","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","3,569","4.1"
"2013-17","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","2,883","4.0"
"2013-17","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","2,523","5.9"
"2013-17","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","5,097","5.7"
"2013-17","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","2,196","7.9"
"2013-17","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","6,313","7.1"
"2013-17","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","25,085","17.2"
"2013-17","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","7,945","8.7"
"2013-17","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","1,228","3.7"
"2013-17","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","6,357","6.3"
"2013-17","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","2,877","8.3"
"2013-17","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","7,392","8.8"
"2013-17","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","10,174","10.7"
"2013-17","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","3,933","4.1"
"2013-17","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","3,029","7.4"
"2013-17","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","1,417","6.2"
"2013-17","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","2,575","5.9"
"2013-17","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","1,447","4.6"
"2013-17","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","1,405","2.1"
"2012-16","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","2,476","6.8"
"2012-16","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","5,322","7.7"
